#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:denisovan" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:denisovan" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:denisovan">
#                <taxonset id="TaxonSet.denisovan" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:denisovan" name="distribution" x="@birthRate.t:denisovan">
#            <Uniform id="Uniform.1" name="distr" upper="100.0"/>
#        </prior>
#        <prior id="ClockPrior.c:denisovan" name="distribution">
#            <parameter id="clockRate.c:denisovan" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" lower="1.0E-6" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:denisovan" name="distribution">
#            <parameter id="gammaShape.s:denisovan" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:denisovan" name="distribution">
#            <parameter id="kappa.s:denisovan" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Hominini.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:denisovan">
#            <taxonset id="Hominini" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="CommonChimpanzee_NC001643" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Denisovan_FN673705" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ModernHuman_HM171295" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Neanderthal_FM865409" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="PygmyChimpanzee_NC001644" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean">6.5</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma">0.2551</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@denisovan" id="treeLikelihood.denisovan" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:denisovan">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:denisovan" shape="@gammaShape.s:denisovan" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:denisovan" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:denisovan" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:denisovan" kappa="@kappa.s:denisovan" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:denisovan" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:denisovan" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:denisovan" id="StrictClock.c:denisovan" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.denisovan	TreeHeight	YuleModel	birthRate	kappa	gammaShape	monophyletic(Hominini)	logP(mrca(Hominini))	mrca.age(Hominini)	clockRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
8526000	-31985.590553508835	-31954.952513348773	-30.638040160061678	-31954.952513348773	20.94765588699047	-20.326650015923253	0.13619861372598238	25.557364490997017	0.1633967890195401	1	0.4471425191749485	6.501555961731753	0.011897004192032315	0.2894317757414557	0.3387257879056212	0.12227331519466632	0.2495691211582576
8527000	-31987.821662604176	-31956.008662686938	-31.812999917237207	-31956.008662686938	17.38903016877315	-19.0956182526782	0.09319245549753925	25.557364490997017	0.16243969336256225	0	-1.9598060969026094	5.94029325050022	0.013610702356774003	0.2894317757414557	0.3387257879056212	0.12227331519466632	0.2495691211582576
8528000	-31989.35456654367	-31957.34989252512	-32.00467401855157	-31957.34989252512	21.327904341935664	-20.55024697981873	0.06289611594697382	25.557364490997017	0.16243969336256225	1	-0.6968514710764439	6.885869861113808	0.011752677978580275	0.2894317757414557	0.3387257879056212	0.12227331519466632	0.2495691211582576
8529000	-31987.441713239677	-31955.15470680499	-32.287006434686646	-31955.15470680499	21.37138781690362	-20.79584395227192	0.14587222716336165	25.557364490997017	0.17074153824719077	1	-0.7252850698736991	6.890635687099018	0.011165035696499199	0.2894317757414557	0.3387257879056212	0.12227331519466632	0.2495691211582576
8530000	-31985.86172192803	-31955.406881162027	-30.454840766003	-31955.406881162027	19.50877707923838	-19.62857538614987	0.0940391774447766	25.557364490997017	0.16769244401576122	1	-0.0634370615435349	6.242210580476672	0.012567036744962337	0.2894317757414557	0.3387257879056212	0.12227331519466632	0.2495691211582576
8531000	-31985.755367618185	-31955.459570008756	-30.295797609430235	-31955.459570008756	20.653751614542948	-19.96502405767803	0.11647685059781022	25.557364490997017	0.16237879502194494	1	0.426741117563574	6.448447069458058	0.01173502127145561	0.2894317757414557	0.3387257879056212	0.12227331519466632	0.2495691211582576
8532000	-31990.373539719774	-31960.07100947894	-30.302530240834315	-31960.07100947894	20.27349951810983	-19.895934502534846	0.08374229617006197	25.557364490997017	0.16237879502194494	0	0.35091893101631094	6.6119201295004855	0.012120864592296643	0.29561378879699907	0.3387257879056212	0.11609130213912293	0.2495691211582576
8533000	-31990.82679800024	-31958.216270176195	-32.61052782404461	-31958.216270176195	21.83806887957789	-20.277814298424293	0.0817662112934288	25.557364490997017	0.16237879502194494	1	-1.5751988563045423	7.013044087935087	0.011475568387063416	0.29561378879699907	0.3387257879056212	0.11609130213912293	0.2495691211582576
8534000	-31988.098635258364	-31957.88744324231	-30.21119201605408	-31957.88744324231	20.695916940580506	-19.86105309715368	0.1040246281600061	25.557364490997017	0.16237879502194494	1	0.4073757504153756	6.428040662177574	0.012180852968046559	0.29561378879699907	0.3305939579642386	0.11609130213912293	0.2577009510996402
8535000	-31983.421624081664	-31952.97163823835	-30.449985843316114	-31952.97163823835	18.901269193611636	-19.6692531167277	0.13924834969983624	25.557364490997017	0.1762186181976234	1	-0.00937823409695715	6.256238806970488	0.012826986682290722	0.29561378879699907	0.3305939579642386	0.12325696590621354	0.2505352873325496
8536000	-31987.573514229945	-31953.51476521628	-34.05874901366344	-31953.51476521628	21.040193861050255	-20.531452627509275	0.13234663335222874	25.557364490997017	0.1762186181976234	1	-2.7559418936627065	7.14567044812214	0.010765210698344267	0.29561378879699907	0.32979858687932495	0.12405233699112723	0.2505352873325496
8537000	-31988.737733922902	-31958.124822745267	-30.612911177634974	-31958.124822745267	20.798017370329898	-20.18163190793415	0.12952189823816024	25.557364490997017	0.1762186181976234	1	0.3400752227906343	6.381943039522153	0.012024958342073266	0.29561378879699907	0.32979858687932495	0.11697663151023145	0.2576109928134454
8538000	-31990.111255397456	-31958.26620547279	-31.845049924665464	-31958.26620547279	18.115436154448844	-20.962198588080085	0.20871061347917744	25.557364490997017	0.1807242009000992	1	-0.10699126139144544	6.231440785099704	0.012378770310692495	0.29561378879699907	0.32979858687932495	0.11697663151023145	0.2576109928134454
8539000	-31992.866842508964	-31960.10029690308	-32.766545605881525	-31960.10029690308	21.72497845808622	-21.322298717338672	0.16061690033647127	25.557364490997017	0.15517699043506059	1	-0.6939340238139576	6.885377526669023	0.011905484193021138	0.29561378879699907	0.32979858687932495	0.11697663151023145	0.2576109928134454
8540000	-31991.990355002355	-31957.212792976483	-34.77756202587155	-31957.212792976483	18.829440415784287	-21.55184934989542	0.03955103774424367	25.557364490997017	0.15517699043506059	1	-2.4753998112472457	5.883252718808695	0.013727242984674143	0.29561378879699907	0.32979858687932495	0.11697663151023145	0.2576109928134454
8541000	-31987.711488674046	-31956.541048750285	-31.170439923762306	-31956.541048750285	21.732811142958447	-20.595928556731593	0.13747652421030726	27.570172770895766	0.15510554082873157	1	0.3621027214725807	6.605216550353379	0.01185022962522171	0.29561378879699907	0.32979858687932495	0.11697663151023145	0.2576109928134454
8542000	-31987.52241539604	-31956.853904632375	-30.668510763665772	-31956.853904632375	21.025277875881915	-20.15118472554741	0.12412066304599133	27.570172770895766	0.16136762579988673	1	0.425550135356088	6.553035020387954	0.011746076362545751	0.29561378879699907	0.32979858687932495	0.11697663151023145	0.2576109928134454
8543000	-31988.768641336836	-31957.07554701601	-31.693094320826095	-31957.07554701601	21.14344809131195	-20.755791153656958	0.05551579340893784	27.570172770895766	0.16136762579988673	1	0.005573006305313155	6.260263509061908	0.012433800487968888	0.29367301809682356	0.32979858687932495	0.11697663151023145	0.2595517635136209
8544000	-31988.617023411392	-31958.19060261309	-30.426420798304243	-31958.19060261309	20.46636029488956	-19.874022714435334	0.11216229288474067	27.570172770895766	0.16136762579988673	1	0.3904780896055398	6.58589185635156	0.012638851344944012	0.29367301809682356	0.32979858687932495	0.11697663151023145	0.2595517635136209
8545000	-31990.19491420497	-31958.834317292072	-31.36059691289871	-31958.834317292072	20.838236340021563	-20.507234818889128	0.14234896360856766	27.570172770895766	0.16136762579988673	1	0.08951407946486473	6.715750978803403	0.011362891156775369	0.29367301809682356	0.32979858687932495	0.11697663151023145	0.2595517635136209
8546000	-31988.518549687436	-31957.95407959751	-30.564470089924793	-31957.95407959751	20.074203122820265	-20.25071009589581	0.06524042230276332	25.59416527837873	0.16136762579988673	1	0.4462467113437932	6.489090727995537	0.01238237030305829	0.2936249065648409	0.3415647425596558	0.11697663151023145	0.24783371936527268
8547000	-31990.073423702688	-31957.37201514961	-32.70140855308008	-31957.37201514961	19.30547070312805	-19.558240241374598	0.08522318482336963	28.24043050361626	0.16136762579988673	1	-2.1404724019056185	5.919667569424483	0.013428936972708033	0.2936249065648409	0.3415647425596558	0.11697663151023145	0.24783371936527268
8548000	-31990.463475365952	-31959.116067699473	-31.34740766647896	-31959.116067699473	20.394161933598298	-20.258922309660527	0.06923969934884104	28.24043050361626	0.16136762579988673	1	-0.08578944701857327	6.763371587191119	0.012190469073200457	0.2936249065648409	0.3415647425596558	0.11697663151023145	0.24783371936527268
8549000	-31987.670611936082	-31955.699797131732	-31.97081480435041	-31955.699797131732	20.517879707998368	-20.95781167673543	0.1782967565738898	28.57763062563761	0.16136762579988673	1	0.01938913410484866	6.264043673224001	0.012972054494620825	0.2936249065648409	0.33494927584492373	0.12359209822496352	0.24783371936527268
8550000	-31986.888816419483	-31956.547924980892	-30.340891438589956	-31956.547924980892	20.053446173063698	-19.72685575481799	0.10858793999529953	28.57763062563761	0.16136762579988673	1	0.41835657794786235	6.561228828301848	0.013129360350270654	0.2936249065648409	0.33494927584492373	0.12359209822496352	0.24783371936527268
8551000	-31993.844007046995	-31959.448270464054	-34.395736582942114	-31959.448270464054	17.906235172476855	-21.766967854863474	0.25197628120676663	28.57763062563761	0.16136762579988673	1	-1.5963764663588154	5.984276677963386	0.01308765075367142	0.2936249065648409	0.33494927584492373	0.12359209822496352	0.24783371936527268
8552000	-31986.539894389032	-31953.961734941957	-32.57815944707436	-31953.961734941957	21.71514825759013	-21.617450053414544	0.17690507074316286	28.57763062563761	0.16136762579988673	1	0.07168286806001134	6.721063911659083	0.01207540318266599	0.29590809650526184	0.33494927584492373	0.12359209822496352	0.24555052942485178
8553000	-31988.93601730769	-31957.43165702272	-31.50436028496792	-31957.43165702272	18.73192362697241	-20.906105810081222	0.19825977723486066	26.805868194445612	0.16136762579988673	1	0.27507653875134674	6.350343206160486	0.012866487780668793	0.29590809650526184	0.33494927584492373	0.12359209822496352	0.24555052942485178
8554000	-31995.708439926366	-31960.815894546216	-34.89254538015066	-31960.815894546216	22.389249223218304	-24.419082811612704	0.24277149710752757	26.805868194445612	0.16136762579988673	1	0.39986844510008884	6.578455320096111	0.011577846117369733	0.29590809650526184	0.33494927584492373	0.12359209822496352	0.24555052942485178
8555000	-31986.429747018472	-31954.826929843737	-31.602817174736614	-31954.826929843737	19.70133615902233	-20.37234451600676	0.16116723447608547	26.805868194445612	0.16136762579988673	0	-0.35714164509181623	6.1764545941444355	0.012441519041455174	0.3019998757998866	0.328857496550299	0.12359209822496352	0.24555052942485178
8556000	-31987.104339190773	-31955.900161381054	-31.204177809718463	-31955.900161381054	21.402940190486103	-20.148262365630725	0.0899566646320523	26.980046386740817	0.16136762579988673	1	-0.1666076637236571	6.782636245192533	0.012204200616398181	0.3019998757998866	0.33211913875070714	0.12033045602455535	0.24555052942485178
8557000	-31986.453553659005	-31955.203631767865	-31.24992189114129	-31955.203631767865	21.33137760389411	-20.431875940805213	0.13215860764364162	26.980046386740817	0.16136762579988673	1	0.07126183002800496	6.721187820614919	0.01241710847345165	0.3019998757998866	0.33211913875070714	0.12033045602455535	0.24555052942485178
8558000	-31984.682731854657	-31954.176567771356	-30.506164083302703	-31954.176567771356	19.583485660526158	-19.999363072813168	0.14238887652194585	26.980046386740817	0.16136762579988673	1	0.38250676987454657	6.408267266733343	0.012706949944812593	0.3019998757998866	0.33211913875070714	0.12033045602455535	0.24555052942485178
8559000	-31987.526222375436	-31957.115452723003	-30.410769652432982	-31957.115452723003	19.32216275697232	-19.89056422101881	0.07323216598469957	26.980046386740817	0.16136762579988673	1	0.3691023489499099	6.6007943788752295	0.012804813875572321	0.3019998757998866	0.33211913875070714	0.12033045602455535	0.24555052942485178
8560000	-31990.482009380463	-31959.992328488464	-30.489680891996784	-31959.992328488464	19.60813737235385	-19.704539305801642	0.09986179732833424	26.980046386740817	0.16136762579988673	1	0.10416619416893824	6.711285310726088	0.012141324224121636	0.3044621371129607	0.329656877437633	0.12033045602455535	0.24555052942485178
8561000	-31984.710133499328	-31954.515666965595	-30.19446653373132	-31954.515666965595	19.88309383858422	-19.709381533784384	0.11288115711482295	26.980046386740817	0.16136762579988673	1	0.4042227804171477	6.425243651011364	0.012225641842272922	0.3044621371129607	0.329656877437633	0.12033045602455535	0.24555052942485178
8562000	-31988.28554819409	-31957.598925351776	-30.686622842311618	-31957.598925351776	19.362185268940003	-20.204279723494203	0.06348900213238073	26.980046386740817	0.16136762579988673	1	0.40696466154666755	6.4276698517455975	0.012517275816883569	0.3044621371129607	0.329656877437633	0.12033045602455535	0.24555052942485178
8563000	-31984.903934381397	-31954.438692212734	-30.46524216866108	-31954.438692212734	20.688989168439335	-19.98519493807794	0.08788203899132743	26.980046386740817	0.16136762579988673	1	0.4092605497809394	6.570234150205716	0.011811146273425926	0.3044621371129607	0.3258238725743352	0.12033045602455535	0.24938353428814955
8564000	-31986.467867144656	-31954.35520838501	-32.11265875964598	-31954.35520838501	19.150695121955316	-20.97414673037684	0.047331431527662296	26.980046386740817	0.16136762579988673	1	-0.2492042489050621	6.198946251471609	0.012934397432041753	0.3044621371129607	0.3258238725743352	0.12033045602455535	0.24938353428814955
8565000	-31985.37864019118	-31954.99073400307	-30.387906188107767	-31954.99073400307	20.51277696993382	-19.94318201308246	0.12010259712854311	26.980046386740817	0.16136762579988673	1	0.44458360533877284	6.518315807972757	0.012685931241266905	0.30278131217879484	0.3252033446099454	0.12095098398894516	0.25106435922231546
8566000	-31990.81516014596	-31959.179934119198	-31.635226026761384	-31959.179934119198	17.83286267024597	-21.19306615455011	0.22482505363040944	26.980046386740817	0.16136762579988673	0	0.4471479081528022	6.498688653151419	0.01270846162005085	0.3042447518690853	0.3252033446099454	0.12095098398894516	0.249600919532025
8567000	-31983.97523988466	-31953.802537677293	-30.17270220736958	-31953.802537677293	19.874854024686282	-19.72766683607522	0.10258284848015362	26.980046386740817	0.16192055084196375	1	0.4448253341117963	6.517435806078119	0.012267234085640072	0.3042447518690853	0.3252033446099454	0.12095098398894516	0.249600919532025
8568000	-31986.188893798477	-31954.709621386333	-31.479272412143256	-31954.709621386333	20.9025266141297	-21.03594388541757	0.16638308304675975	26.980046386740817	0.16192055084196375	1	0.44653217868047096	6.490952455296893	0.011756089668676925	0.3042447518690853	0.3260343459029901	0.12095098398894516	0.2487699182389803
8569000	-31984.030982484906	-31953.6454140616	-30.385568423307006	-31953.6454140616	20.55728655088331	-19.93676647355504	0.08742126074109496	26.980046386740817	0.16192055084196375	1	0.4410587556541903	6.471817822505355	0.012233236541775477	0.3042447518690853	0.3260343459029901	0.12095098398894516	0.2487699182389803
8570000	-31983.56122217564	-31953.33161932209	-30.22960285354938	-31953.33161932209	19.93607035015123	-19.7751992286906	0.11587090020321585	26.980046386740817	0.16192055084196375	1	0.43545708054737486	6.460970466837593	0.012188450215061462	0.3042447518690853	0.3260343459029901	0.12095098398894516	0.2487699182389803
8571000	-31986.497017454738	-31955.225421486102	-31.271595968635026	-31955.225421486102	21.98358926874864	-20.56597514918514	0.13227620279833893	29.02851345159456	0.16192055084196375	1	0.36662745364966903	6.397620219596552	0.01207419423795566	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8572000	-31987.09825991878	-31955.95517710748	-31.143082811299422	-31955.95517710748	19.787646518276716	-19.786054329572924	0.1346143941244437	29.02851345159456	0.16192055084196375	1	-0.28478020862694164	6.191351911516956	0.013722164277675166	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8573000	-31989.182720034234	-31956.924923149076	-32.257796885156964	-31956.924923149076	22.502185425588312	-20.386472657880777	0.07811644241671628	29.02851345159456	0.16192055084196375	0	-0.7990759541766309	6.902740949848578	0.01192666679090411	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8574000	-31989.809745660477	-31958.35478979942	-31.454955861056796	-31958.35478979942	21.812375003250825	-20.373565151674654	0.11554431119914661	29.02851345159456	0.16192055084196375	1	-0.009142436282582711	6.743698234842435	0.01136580847657787	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8575000	-31988.184360183743	-31957.036428161286	-31.147932022457404	-31957.036428161286	23.25844961150266	-20.469158518115265	0.10024802238572367	29.02851345159456	0.16192055084196375	1	0.39347476875741966	6.583590592428861	0.012317257181423555	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8576000	-31990.820140496988	-31959.36328548989	-31.45685500709759	-31959.36328548989	21.629426214669554	-20.70134995316618	0.1538974097598205	29.02851345159456	0.16192055084196375	1	0.31674321916814496	6.369715107094559	0.013085515131979449	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8577000	-31987.914362815663	-31955.439060968176	-32.47530184748682	-31955.439060968176	21.803935033731726	-20.49613149521096	0.12705262364894082	29.02851345159456	0.16192055084196375	1	-0.9069220791763005	6.919805506994387	0.011718784841638031	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8578000	-31988.838058700574	-31958.09234542052	-30.74571328005698	-31958.09234542052	18.979397127722443	-19.546819195003664	0.09174414520157789	29.02851345159456	0.16192055084196375	1	-0.12664581195375624	6.22671968353769	0.0127066110993649	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8579000	-31987.570518732176	-31957.148032117853	-30.42248661432449	-31957.148032117853	19.858690595307642	-19.694245191202967	0.0953278161470606	28.972145058076688	0.17588743042187338	1	0.35308513488975224	6.389346579006588	0.012758399118800678	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8580000	-31991.981293072484	-31958.371724196582	-33.609568875901665	-31958.371724196582	21.46500552690074	-21.62998452001514	0.042671401538288	28.972145058076688	0.17588743042187338	1	-0.8982577978752556	6.918460260944376	0.011259482073776222	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8581000	-31990.193791191832	-31959.575088613223	-30.61870257860904	-31959.575088613223	19.844091546585183	-19.80140352960154	0.0887381693229283	28.972145058076688	0.17588743042187338	1	0.2640275090037763	6.654386558621563	0.012306588618444124	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8582000	-31989.5654313221	-31958.900287100274	-30.665144221825795	-31958.900287100274	19.53558425361818	-19.869267619671035	0.12770429226736466	28.972145058076688	0.17588743042187338	1	0.2854499558565166	6.645075962005366	0.011717361243446089	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8583000	-31989.507815576326	-31958.397157183153	-31.110658393173928	-31958.397157183153	21.42637379446489	-20.389402058039856	0.13254901156594723	28.972145058076688	0.17588743042187338	1	0.36007022287720547	6.606466221244583	0.012049746039477383	0.3062292369642858	0.3260343459029901	0.12095098398894516	0.24678543314377982
8584000	-31988.563137315243	-31956.976749993708	-31.586387321536424	-31956.976749993708	19.337814581108983	-19.523439329306466	0.1006807079463498	28.972145058076688	0.1695356031270871	1	-0.9879732615134712	6.067812958538337	0.01344335677482378	0.30174596053272906	0.3260343459029901	0.1254342604205019	0.24678543314377982
8585000	-31990.555239175203	-31956.71213981654	-33.84309935866351	-31956.71213981654	21.724669948408458	-23.57556720698934	0.23210963610413807	24.709771904856197	0.1695356031270871	1	0.4154059892698861	6.56428836980236	0.011210542858530903	0.30174596053272906	0.3260343459029901	0.1254342604205019	0.24678543314377982
8586000	-31987.04681987094	-31956.85850806759	-30.188311803348494	-31956.85850806759	18.707622659328294	-19.40417469227093	0.12425674377659979	24.709771904856197	0.1695356031270871	1	-0.10119897013351276	6.2328480329471345	0.012809588015048714	0.30174596053272906	0.33196309185034495	0.11950551447314703	0.24678543314377982
8587000	-31986.145728212796	-31955.63039796854	-30.515330244257687	-31955.63039796854	19.008310571867536	-19.461318649012938	0.10721784985936332	24.709771904856197	0.17345057604947156	1	-0.36715848137831353	6.174446101041719	0.01298406366842276	0.30174596053272906	0.33196309185034495	0.11950551447314703	0.24678543314377982
8588000	-31988.57086395133	-31957.24969880135	-31.321165149975887	-31957.24969880135	18.478728960062202	-21.05578891095347	0.20617510847857534	24.709771904856197	0.17345057604947156	1	0.42147687484402013	6.442182559109015	0.012108149444660593	0.30174596053272906	0.33196309185034495	0.11950551447314703	0.24678543314377982
8589000	-31988.735019102533	-31956.51592164733	-32.219097455201876	-31956.51592164733	22.649958316453944	-20.5719849592191	0.07215696388147524	26.767835193338	0.17345057604947156	1	-0.7651973879321395	6.897229038280827	0.011366291345453373	0.30174596053272906	0.33196309185034495	0.11950551447314703	0.24678543314377982
8590000	-31988.244740498263	-31955.845060888932	-32.399679609328885	-31955.845060888932	20.37999907929059	-20.187898884108666	0.07093684052044107	26.34737390027028	0.17345057604947156	1	-1.368793358084298	6.986158558119338	0.012024364907515309	0.30174596053272906	0.33196309185034495	0.11950551447314703	0.24678543314377982
8591000	-31988.991563823405	-31956.745560406052	-32.246003417354366	-31956.745560406052	21.525294704503136	-21.836394970638516	0.1886242867824602	26.34737390027028	0.17345057604947156	1	0.4333789204200722	6.457646945832357	0.01191614550019594	0.30174596053272906	0.33196309185034495	0.11950551447314703	0.24678543314377982
8592000	-31987.382573752504	-31956.68524323658	-30.69733051592394	-31956.68524323658	21.250716354022096	-20.04148565072516	0.10320646231934809	28.909939896135004	0.17345057604947156	1	0.4176418087153845	6.438016146661747	0.011692893120281002	0.30174596053272906	0.33196309185034495	0.11950551447314703	0.24678543314377982
8593000	-31989.42339380153	-31958.274586918487	-31.148806883042766	-31958.274586918487	21.68530571362193	-20.51653827890425	0.06515925993993969	28.909939896135004	0.17345057604947156	1	0.4412180697756462	6.47218813070616	0.012324819194134135	0.30174596053272906	0.33196309185034495	0.12106069174335489	0.24523025587357197
8594000	-31986.39839255619	-31955.583411040676	-30.81498151551594	-31955.583411040676	21.46487181590221	-20.176610278375332	0.11406214994789428	27.827445874412177	0.17345057604947156	1	0.33967565898604235	6.618277005176638	0.01196769189950077	0.2958036018895102	0.33196309185034495	0.12106069174335489	0.2511726145167908
8595000	-31986.347062462377	-31955.6759766083	-30.67108585407389	-31955.6759766083	20.792656648337765	-20.138547920494027	0.1233241085433621	27.827445874412177	0.17345057604947156	1	0.4455089625467849	6.4853360403761275	0.012122468420111531	0.2958036018895102	0.33196309185034495	0.12106069174335489	0.2511726145167908
8596000	-31987.52529012384	-31957.237666650737	-30.287623473101405	-31957.237666650737	18.866873375734695	-19.642866621847336	0.0856724275640864	27.827445874412177	0.17345057604947156	1	0.3332900448725791	6.62173968346173	0.013118779036773878	0.2958036018895102	0.33196309185034495	0.12106069174335489	0.2511726145167908
8597000	-31987.71906773126	-31957.496731872736	-30.222335858524563	-31957.496731872736	19.603367821145067	-19.691385836810408	0.10709885767330891	27.827445874412177	0.17345057604947156	1	0.44709687441249335	6.497108326618265	0.01247594914459395	0.30449860396811074	0.33196309185034495	0.12106069174335489	0.2424776124381903
8598000	-31989.302590252748	-31959.01772824821	-30.28486200453671	-31959.01772824821	19.418680739507987	-19.673581725343446	0.09011278568580339	28.520416850728303	0.17345057604947156	1	0.4281747001100332	6.5497103709823605	0.012298030011551152	0.30449860396811074	0.33196309185034495	0.12106069174335489	0.2424776124381903
8599000	-31989.634090074742	-31958.966089229598	-30.668000845142977	-31958.966089229598	20.976305346669708	-20.075015227077106	0.08495577653696744	28.520416850728303	0.17345057604947156	1	0.4464693612374246	6.490511381435717	0.011976046244212227	0.30449860396811074	0.33196309185034495	0.12106069174335489	0.2424776124381903
8600000	-31992.360443627527	-31961.135885910142	-31.224557717383842	-31961.135885910142	18.371753353190282	-19.50984452991903	0.14029164313826573	28.520416850728303	0.17345057604947156	1	-0.6752582081615152	6.117789138132862	0.013607584426925667	0.30449860396811074	0.33157709852273176	0.1214466850709681	0.2424776124381903
8601000	-31993.457006071658	-31962.329980570434	-31.12702550122531	-31962.329980570434	17.42065909070801	-20.563046569606325	0.05090674712699509	27.4204541307158	0.17345057604947156	1	0.37747068937450035	6.40476161276809	0.013103016245776018	0.30449860396811074	0.33157709852273176	0.1214466850709681	0.2424776124381903
8602000	-31988.89610581833	-31957.696685372215	-31.19942044611622	-31957.696685372215	20.933943503517845	-20.632786732705018	0.1501053222471603	27.4204541307158	0.17345057604947156	1	0.3748159075822854	6.597035434844448	0.011446880828747405	0.30449860396811074	0.33157709852273176	0.1214466850709681	0.2424776124381903
8603000	-31986.392792679497	-31956.02718388442	-30.365608795077414	-31956.02718388442	20.34082827727164	-19.860105823876353	0.11012399827824682	27.4204541307158	0.17345057604947156	1	0.4359466497924285	6.461795471044629	0.011817918951302835	0.30074786043273516	0.33157709852273176	0.12519742860634367	0.2424776124381903
8604000	-31989.638504365656	-31958.838020270687	-30.800484094969107	-31958.838020270687	22.664354844559792	-20.199526686743816	0.09330525920442392	27.4204541307158	0.15032628883774868	1	0.3173679255564735	6.370027516292739	0.012411774851858714	0.30074786043273516	0.33157709852273176	0.12519742860634367	0.2424776124381903
8605000	-31992.145545012212	-31961.196584767615	-30.94896024459878	-31961.196584767615	21.46694024282065	-20.026086412317017	0.1035649147192612	27.4204541307158	0.15032628883774868	1	-0.004548498499995335	6.257531611579653	0.01284675758514334	0.30074786043273516	0.33157709852273176	0.12519742860634367	0.2424776124381903
8606000	-31992.304040640458	-31959.1658018809	-33.13823875955893	-31959.1658018809	19.4849872776309	-19.75021424192323	0.07445408963813768	28.306067054057184	0.15032628883774868	1	-2.3905688999746273	5.89226955449287	0.014480864582191886	0.30074786043273516	0.33157709852273176	0.12519742860634367	0.2424776124381903
8607000	-31989.65562456291	-31958.46136793815	-31.194256624761195	-31958.46136793815	21.90284275700469	-20.177257384605745	0.10054796560028342	28.306067054057184	0.15032628883774868	1	-0.019543622494373192	6.74646006788358	0.012395831964470042	0.30074786043273516	0.33157709852273176	0.12519742860634367	0.2424776124381903
